PlantID,WeekStart,Product,CapacityUnits,ProductionCostPerUnit
P081,2025-05-19,SKU_D,2165,23.7
P017,2025-01-06,SKU_A,1796,19.2
P043,2025-01-13,SKU_A,2677,22.54
P054,2025-04-21,SKU_C,1472,28.41
P050,2025-05-05,SKU_A,2148,28.01
P075,2025-04-28,SKU_B,1825,15.7
P032,2025-04-14,SKU_E,2984,19.24
P025,2025-04-28,SKU_C,1637,30.44
P093,2025-02-17,SKU_E,2265,24.7
P033,2025-05-19,SKU_A,3059,24.97
P063,2025-02-03,SKU_E,2930,28.27
P063,2025-03-31,SKU_B,2546,27.37
P027,2025-02-17,SKU_D,2288,27.47
P025,2025-05-05,SKU_B,2066,28.12
P039,2025-04-28,SKU_D,1293,15.58
P064,2025-05-12,SKU_A,2371,19.53
P044,2025-05-05,SKU_C,1932,13.76
P007,2025-04-14,SKU_A,2557,22.67
P026,2025-03-10,SKU_B,2396,19.2
P077,2025-04-21,SKU_E,1871,23.07
P010,2025-04-14,SKU_C,2756,20.79
P017,2025-05-19,SKU_C,2356,18.47
P025,2025-03-03,SKU_A,2146,29.72
P030,2025-04-28,SKU_D,2481,30.65
P095,2025-03-24,SKU_D,2470,19.9
P094,2025-03-31,SKU_E,1671,25.56
P023,2025-04-14,SKU_C,3295,27.8
P060,2025-04-21,SKU_B,3288,16.97
P078,2025-03-10,SKU_C,1680,28.3
P045,2025-02-03,SKU_D,2900,18.0
P035,2025-01-06,SKU_D,2454,19.78
P091,2025-04-28,SKU_B,2439,20.18
P038,2025-01-27,SKU_A,1282,18.89
P007,2025-03-17,SKU_E,2356,20.41
P003,2025-02-17,SKU_C,3211,21.38
P097,2025-04-21,SKU_A,1891,26.21
P060,2025-02-03,SKU_E,3246,17.95
P076,2025-05-12,SKU_D,1873,19.06
P038,2025-05-19,SKU_E,1543,20.03
P006,2025-04-21,SKU_E,2291,23.04
P037,2025-01-06,SKU_B,1771,19.33
P002,2025-05-05,SKU_C,3313,27.61
P091,2025-04-21,SKU_B,2581,21.13
P009,2025-02-03,SKU_D,2405,19.0
P094,2025-04-14,SKU_A,1513,23.23
P040,2025-03-24,SKU_D,2322,21.32
P015,2025-03-10,SKU_E,1456,19.31
P024,2025-05-05,SKU_C,2322,30.5
P036,2025-04-14,SKU_B,3203,21.54
P097,2025-01-27,SKU_D,1922,25.48
P037,2025-02-24,SKU_D,1824,21.17
P069,2025-01-06,SKU_E,1793,19.63
P092,2025-03-24,SKU_B,1934,15.44
P036,2025-03-03,SKU_A,3029,21.86
P032,2025-04-28,SKU_D,2560,19.24
P004,2025-02-03,SKU_D,2221,17.82
P008,2025-02-24,SKU_C,1751,15.65
P033,2025-03-31,SKU_E,2546,24.11
P098,2025-03-31,SKU_B,2227,19.43
P068,2025-02-10,SKU_E,2950,16.57
P004,2025-05-05,SKU_C,2057,17.1
P091,2025-01-06,SKU_A,2236,21.28
P012,2025-01-20,SKU_C,2868,16.77
P065,2025-01-27,SKU_D,1941,26.91
P088,2025-01-13,SKU_C,3418,18.28
P064,2025-05-12,SKU_C,2584,16.38
P082,2025-04-07,SKU_C,2366,19.76
P085,2025-01-13,SKU_A,1612,28.31
P094,2025-03-03,SKU_D,1753,24.91
P037,2025-01-06,SKU_E,1808,19.72
P005,2025-04-28,SKU_C,2018,19.89
P008,2025-03-10,SKU_E,2166,13.93
P095,2025-04-07,SKU_D,2230,21.97
P034,2025-03-17,SKU_C,1924,18.2
P098,2025-02-03,SKU_C,1659,18.0
P013,2025-03-03,SKU_E,2470,20.18
P017,2025-03-03,SKU_B,2323,20.94
P058,2025-03-24,SKU_D,2292,22.12
P038,2025-01-13,SKU_C,1510,19.97
P083,2025-01-27,SKU_D,2562,28.61
P061,2025-01-27,SKU_D,2836,13.84
P013,2025-05-12,SKU_A,2505,20.54
P022,2025-03-24,SKU_C,2053,26.92
P072,2025-03-17,SKU_D,2278,17.41
P075,2025-04-21,SKU_C,1827,16.74
P066,2025-04-28,SKU_B,1347,15.16
P071,2025-04-07,SKU_C,2431,31.06
P013,2025-04-21,SKU_D,2442,20.6
P054,2025-05-12,SKU_D,1989,29.5
P016,2025-01-13,SKU_D,2452,20.94
P097,2025-02-17,SKU_B,1416,25.25
P024,2025-03-10,SKU_C,2450,29.98
P082,2025-03-10,SKU_A,2530,20.64
P073,2025-02-03,SKU_C,2881,18.69
P029,2025-04-14,SKU_D,2124,25.62
P012,2025-02-24,SKU_A,2622,15.81
P061,2025-03-24,SKU_A,2734,16.88
P028,2025-03-31,SKU_C,1480,20.62
P048,2025-03-10,SKU_A,3243,23.96
P045,2025-01-06,SKU_C,2867,16.46
P006,2025-01-06,SKU_D,2670,24.59
P038,2025-05-19,SKU_A,1699,21.47
P047,2025-02-24,SKU_A,2024,13.81
P062,2025-03-03,SKU_A,1896,23.21
P087,2025-04-28,SKU_A,2797,20.29
P047,2025-05-05,SKU_B,1861,13.94
P075,2025-03-17,SKU_B,1585,16.94
P040,2025-01-13,SKU_B,1956,20.02
P097,2025-01-27,SKU_E,1813,26.33
P033,2025-03-24,SKU_C,2118,22.55
P089,2025-01-27,SKU_B,2447,18.62
P010,2025-01-20,SKU_C,2782,19.19
P091,2025-01-06,SKU_C,2932,20.38
P022,2025-04-21,SKU_C,2437,28.96
P048,2025-04-07,SKU_C,3219,26.16
P051,2025-04-28,SKU_E,2516,17.22
P054,2025-01-06,SKU_B,1561,31.12
P054,2025-03-24,SKU_A,1692,29.98
P052,2025-02-10,SKU_D,1685,27.02
P082,2025-04-14,SKU_D,2467,20.84
P077,2025-03-03,SKU_E,1983,21.75
P053,2025-02-17,SKU_D,2643,29.1
P027,2025-03-17,SKU_E,2221,25.89
P039,2025-03-24,SKU_C,1672,14.62
P082,2025-03-17,SKU_B,2480,19.27
P076,2025-02-17,SKU_B,1803,18.35
P086,2025-03-10,SKU_C,2888,16.19
P076,2025-02-10,SKU_E,1764,19.18
P094,2025-03-24,SKU_B,1434,24.6
P021,2025-02-17,SKU_B,1788,16.38
P028,2025-01-13,SKU_C,1790,21.47
P096,2025-05-12,SKU_B,1377,22.43
P100,2025-05-19,SKU_C,2104,23.83
P065,2025-05-12,SKU_C,1770,28.42
P018,2025-03-03,SKU_E,2193,22.65
P022,2025-04-14,SKU_C,1700,29.07
P008,2025-05-05,SKU_D,1974,17.82
P010,2025-04-28,SKU_E,2380,20.34
P085,2025-03-03,SKU_D,1626,30.56
P036,2025-03-03,SKU_E,3024,21.22
P031,2025-04-07,SKU_B,1889,24.19
P058,2025-03-17,SKU_C,3339,22.2
P010,2025-03-17,SKU_D,2694,20.61
P083,2025-03-31,SKU_D,2465,28.81
P046,2025-01-13,SKU_B,2811,20.99
P088,2025-05-12,SKU_A,2527,16.74
P057,2025-05-19,SKU_A,2558,19.89
P083,2025-01-27,SKU_C,1975,29.13
P013,2025-02-17,SKU_D,2748,20.14
P068,2025-02-10,SKU_D,2706,18.3
P063,2025-03-03,SKU_D,2342,27.41
P088,2025-04-14,SKU_C,3343,19.34
P046,2025-04-07,SKU_E,2740,22.65
P066,2025-01-20,SKU_A,1498,15.78
P093,2025-05-05,SKU_B,2352,21.36
P022,2025-01-06,SKU_E,1989,29.06
P036,2025-04-07,SKU_D,3202,24.59
P018,2025-02-10,SKU_B,2411,25.49
P064,2025-03-31,SKU_C,2230,17.21
P017,2025-05-05,SKU_B,1763,18.69
P018,2025-03-17,SKU_B,2463,23.0
P094,2025-01-13,SKU_A,1738,24.18
P027,2025-04-28,SKU_A,2534,27.63
P054,2025-05-19,SKU_C,1820,30.9
P041,2025-02-10,SKU_C,1334,17.49
P097,2025-03-24,SKU_C,1617,26.95
P031,2025-04-07,SKU_B,1889,24.19
P029,2025-05-12,SKU_E,2590,24.23
P035,2025-03-10,SKU_B,2219,20.43
P032,2025-04-21,SKU_C,3054,19.2
P077,2025-02-10,SKU_A,2307,21.61
P065,2025-03-10,SKU_D,2259,28.72
P073,2025-02-03,SKU_A,2797,19.03
P082,2025-01-13,SKU_A,2653,18.74
P075,2025-04-28,SKU_E,1518,17.02
P022,2025-05-05,SKU_D,1725,28.19
P075,2025-03-24,SKU_E,1910,13.54
P067,2025-03-17,SKU_E,1904,20.77
P056,2025-02-24,SKU_B,2197,18.82
P036,2025-01-06,SKU_E,2582,22.53
P041,2025-01-06,SKU_D,1680,19.06
P034,2025-05-19,SKU_D,1959,17.54
P066,2025-02-17,SKU_B,1718,16.64
P018,2025-03-31,SKU_B,2733,23.83
P021,2025-05-19,SKU_C,1881,18.15
P083,2025-03-24,SKU_D,2407,25.23
P018,2025-01-13,SKU_E,2746,22.02
P051,2025-04-28,SKU_E,2516,17.22
P089,2025-04-21,SKU_A,2072,20.07
P024,2025-03-03,SKU_B,2822,29.07
P030,2025-04-28,SKU_C,2664,29.47
P038,2025-03-17,SKU_E,1695,18.64
P033,2025-05-12,SKU_D,3058,23.3
P015,2025-03-10,SKU_B,1901,19.52
P088,2025-05-19,SKU_C,2547,16.31
P001,2025-01-27,SKU_E,2818,27.39
P074,2025-04-07,SKU_E,2334,19.53
P077,2025-03-31,SKU_E,2140,22.51
P089,2025-03-24,SKU_C,2813,18.79
P032,2025-02-17,SKU_C,2108,21.48
P058,2025-03-17,SKU_E,2661,19.65
P020,2025-04-28,SKU_C,2063,27.47
P051,2025-03-10,SKU_C,2856,16.2
P051,2025-03-10,SKU_A,2162,16.53
P069,2025-03-03,SKU_D,1625,19.7
P019,2025-01-27,SKU_E,1963,17.82
P082,2025-05-12,SKU_D,2645,20.78
P021,2025-02-03,SKU_A,2212,17.06
P069,2025-05-05,SKU_C,2167,18.9
P009,2025-01-27,SKU_D,2478,17.22
P027,2025-04-14,SKU_D,2248,27.23
P016,2025-04-28,SKU_E,1953,19.81
P060,2025-02-24,SKU_D,3479,15.85
P049,2025-04-28,SKU_D,3026,15.37
P084,2025-03-17,SKU_B,2479,29.29
P041,2025-04-07,SKU_C,1582,19.22
P028,2025-05-19,SKU_D,1861,21.39
P048,2025-04-14,SKU_B,3296,24.88
P092,2025-03-17,SKU_B,2440,15.82
P056,2025-03-24,SKU_B,2959,18.9
P050,2025-01-27,SKU_D,1970,29.64
P004,2025-03-03,SKU_D,1814,16.55
P022,2025-04-21,SKU_B,2332,30.15
P061,2025-02-03,SKU_A,3008,14.27
P041,2025-03-17,SKU_C,1748,19.78
P096,2025-03-17,SKU_B,1832,23.36
P026,2025-03-17,SKU_D,2148,17.02
P070,2025-03-17,SKU_E,2926,18.68
P040,2025-01-20,SKU_A,2206,19.79
P037,2025-01-20,SKU_B,2432,22.84
P049,2025-01-06,SKU_E,3465,15.11
P067,2025-05-05,SKU_E,1854,20.56
P003,2025-02-17,SKU_A,2839,17.8
P076,2025-03-17,SKU_C,1955,20.1
P050,2025-04-14,SKU_E,2544,29.93
P035,2025-03-03,SKU_A,2749,20.71
P073,2025-03-10,SKU_C,3200,17.9
P056,2025-04-14,SKU_A,2331,20.03
P082,2025-01-06,SKU_B,2072,21.18
P061,2025-02-17,SKU_D,2468,13.85
P020,2025-01-20,SKU_E,2250,26.85
P076,2025-03-31,SKU_D,2428,18.79
P093,2025-01-20,SKU_B,2846,23.97
P060,2025-05-12,SKU_E,3040,15.07
P038,2025-01-06,SKU_A,1471,21.95
P037,2025-03-17,SKU_B,1834,22.55
P075,2025-02-03,SKU_D,1938,14.66
P005,2025-01-20,SKU_E,2152,22.08
P076,2025-02-03,SKU_E,1858,19.18
P048,2025-03-24,SKU_A,2762,24.23
P086,2025-02-17,SKU_E,3146,16.13
P089,2025-01-13,SKU_A,2660,21.8
P069,2025-01-13,SKU_C,1787,17.2
P079,2025-03-10,SKU_B,2481,28.03
P047,2025-04-28,SKU_C,1686,15.26
P007,2025-04-21,SKU_B,2866,20.3
P029,2025-04-07,SKU_C,2006,25.35
P055,2025-04-21,SKU_E,1822,25.52
P010,2025-01-27,SKU_B,3026,18.58
P086,2025-03-03,SKU_E,2393,15.24
P011,2025-04-28,SKU_B,2018,16.83
P020,2025-05-05,SKU_D,1772,25.49
P084,2025-01-20,SKU_A,2049,28.69
P099,2025-03-17,SKU_D,2611,19.96
P049,2025-03-03,SKU_B,3369,14.22
P026,2025-03-31,SKU_B,2310,19.15
P079,2025-04-28,SKU_B,2617,29.56
P043,2025-05-19,SKU_E,1950,21.64
P097,2025-01-27,SKU_B,1965,26.56
P032,2025-03-31,SKU_C,3001,21.41
P049,2025-04-28,SKU_B,2470,14.99
P044,2025-03-24,SKU_D,2159,15.55
P093,2025-02-17,SKU_A,2194,25.14
P088,2025-02-24,SKU_D,2629,18.91
P074,2025-02-03,SKU_D,3144,20.24
P005,2025-02-03,SKU_C,2640,20.58
P014,2025-04-07,SKU_C,2679,22.34
P086,2025-03-17,SKU_E,2866,18.11
P043,2025-01-20,SKU_C,2333,20.33
P084,2025-05-19,SKU_D,2707,28.64
P056,2025-02-03,SKU_D,2949,21.75
P059,2025-02-10,SKU_A,2161,27.7
P079,2025-04-07,SKU_D,2556,28.14
P033,2025-02-03,SKU_A,2140,23.12
P068,2025-05-05,SKU_B,2699,15.43
P051,2025-05-12,SKU_B,2511,14.72
P088,2025-02-10,SKU_E,2851,20.05
P062,2025-05-19,SKU_D,2166,22.45
P002,2025-05-19,SKU_D,2475,30.09
P066,2025-04-07,SKU_D,1659,13.97
P019,2025-03-03,SKU_B,2158,19.66
P046,2025-03-17,SKU_D,3158,22.69
P056,2025-05-05,SKU_E,2732,18.44
P010,2025-03-17,SKU_C,2291,19.91
P082,2025-01-27,SKU_D,2162,19.06
P006,2025-03-24,SKU_B,2126,24.02
P016,2025-01-20,SKU_B,1707,21.14
P095,2025-02-17,SKU_C,2496,18.21
P080,2025-04-07,SKU_B,1900,19.47
P068,2025-02-24,SKU_E,3357,15.66
P091,2025-05-19,SKU_E,2097,18.93
P041,2025-04-21,SKU_E,1815,17.83
P086,2025-01-27,SKU_E,2288,18.91
P099,2025-03-03,SKU_E,2999,18.95
P093,2025-04-14,SKU_D,2989,23.49
P037,2025-01-13,SKU_D,2264,19.33
P068,2025-04-28,SKU_A,3160,17.89
P087,2025-04-21,SKU_E,2784,21.62
P056,2025-02-03,SKU_B,2462,21.58
P092,2025-04-28,SKU_B,2196,14.88
P061,2025-02-17,SKU_B,2832,14.94
P060,2025-03-31,SKU_C,2457,16.97
P060,2025-02-10,SKU_A,2542,14.17
P046,2025-03-03,SKU_B,3022,21.28
P007,2025-01-27,SKU_D,3063,22.24
P024,2025-04-21,SKU_C,3287,28.41
P046,2025-02-17,SKU_B,3473,22.98
P064,2025-02-03,SKU_B,2434,15.83
P086,2025-01-27,SKU_E,2288,18.91
P094,2025-02-17,SKU_E,1728,25.31
P076,2025-05-19,SKU_C,1811,19.65
P066,2025-03-24,SKU_E,1456,16.88
P078,2025-03-10,SKU_A,1809,28.91
P078,2025-02-24,SKU_D,1631,28.86
P071,2025-04-14,SKU_B,2432,29.68
P077,2025-02-17,SKU_D,1889,23.53
P013,2025-01-13,SKU_D,3058,22.85
P010,2025-03-31,SKU_D,3097,20.59
P011,2025-04-14,SKU_A,1873,19.01
P100,2025-04-14,SKU_C,2043,24.63
P072,2025-04-28,SKU_A,2861,15.28
P100,2025-03-17,SKU_B,1628,24.24
P090,2025-03-17,SKU_B,1589,23.64
P078,2025-01-20,SKU_C,1527,28.13
P034,2025-05-19,SKU_D,1959,17.54
P024,2025-03-31,SKU_C,3055,30.7
P047,2025-01-06,SKU_C,1480,16.74
P055,2025-03-31,SKU_A,1587,25.23
P053,2025-03-31,SKU_C,2057,28.45
P039,2025-04-28,SKU_A,1387,15.22
P021,2025-02-10,SKU_D,2011,17.26
P069,2025-05-05,SKU_E,2368,18.05
P027,2025-05-05,SKU_D,2021,27.66
P024,2025-01-13,SKU_A,2533,30.59
P024,2025-04-21,SKU_E,3201,30.03
P086,2025-01-27,SKU_A,3212,17.68
P057,2025-01-27,SKU_C,2572,20.35
P040,2025-01-20,SKU_B,2048,20.2
P034,2025-01-20,SKU_E,1980,17.2
P023,2025-02-03,SKU_A,3073,27.04
P073,2025-04-28,SKU_B,3153,18.86
P091,2025-02-24,SKU_E,3038,17.68
P036,2025-04-21,SKU_C,2801,23.66
P092,2025-02-24,SKU_D,2522,13.95
P013,2025-02-03,SKU_D,3145,21.78
P091,2025-03-31,SKU_E,2557,17.81
P012,2025-04-14,SKU_E,2353,17.61
P001,2025-05-05,SKU_E,2810,27.89
P013,2025-01-27,SKU_A,3121,21.11
P017,2025-03-31,SKU_D,1866,18.62
P012,2025-05-05,SKU_A,2385,15.36
P074,2025-02-10,SKU_E,3166,19.09
P095,2025-02-17,SKU_A,2288,21.81
P097,2025-01-13,SKU_A,1910,25.62
P017,2025-03-10,SKU_B,2174,18.58
P024,2025-01-13,SKU_A,2533,30.59
P046,2025-02-17,SKU_D,2565,23.38
P050,2025-05-19,SKU_C,2204,28.5
P083,2025-01-06,SKU_A,1901,27.01
P067,2025-01-20,SKU_C,1854,21.13
P041,2025-03-24,SKU_E,1535,17.46
P063,2025-05-12,SKU_D,2926,29.29
P019,2025-01-27,SKU_B,2019,19.89
P001,2025-01-20,SKU_D,3133,26.82
P074,2025-01-20,SKU_D,2467,17.56
P056,2025-03-31,SKU_E,2947,21.65
P020,2025-03-24,SKU_D,1924,25.45
P068,2025-02-17,SKU_D,2980,18.97
P005,2025-04-07,SKU_B,2327,22.37
P098,2025-04-14,SKU_E,2358,19.92
P033,2025-01-27,SKU_C,2428,23.87
P026,2025-04-14,SKU_D,2297,18.27
P036,2025-02-17,SKU_C,2260,21.92
P010,2025-05-19,SKU_D,2447,19.56
P002,2025-01-27,SKU_C,3114,27.19
P090,2025-01-27,SKU_A,2030,21.72
P079,2025-01-27,SKU_B,2380,29.37
P021,2025-03-17,SKU_E,2432,19.02
P082,2025-04-28,SKU_B,2384,21.1
P043,2025-02-17,SKU_B,2122,20.2
P059,2025-03-24,SKU_C,2036,30.82
P074,2025-03-24,SKU_A,2970,18.51
P041,2025-04-07,SKU_B,1927,16.58
P081,2025-02-10,SKU_E,2146,26.39
P064,2025-02-17,SKU_D,2438,17.59
P023,2025-04-21,SKU_C,2967,25.99
P071,2025-04-21,SKU_C,2028,28.56
P058,2025-03-17,SKU_B,2699,22.32
P019,2025-05-12,SKU_E,2566,19.66
P051,2025-04-21,SKU_C,2381,15.67
P022,2025-04-07,SKU_D,2002,30.28
P090,2025-04-28,SKU_A,1525,23.05
P058,2025-03-10,SKU_C,2644,20.16
P056,2025-04-07,SKU_E,2249,20.5
P020,2025-04-07,SKU_E,2192,26.46
P064,2025-04-28,SKU_E,2499,18.21
P093,2025-05-12,SKU_A,2167,23.91
P026,2025-03-10,SKU_D,2264,19.16
P085,2025-04-07,SKU_A,1812,30.13
P028,2025-05-19,SKU_E,2193,24.12
P003,2025-01-27,SKU_A,2547,19.05
P071,2025-05-19,SKU_B,2059,30.4
P027,2025-03-10,SKU_D,2580,24.12
P063,2025-03-17,SKU_B,2875,30.16
P042,2025-02-03,SKU_D,2349,25.47
P095,2025-01-20,SKU_E,1776,20.07
P099,2025-01-20,SKU_A,2223,22.49
P047,2025-02-03,SKU_A,1931,14.19
P086,2025-04-07,SKU_C,3144,16.92
P039,2025-04-14,SKU_A,1427,15.5
P082,2025-05-05,SKU_E,2569,21.95
P019,2025-01-27,SKU_E,1963,17.82
P100,2025-04-07,SKU_A,1658,25.98
P027,2025-05-19,SKU_E,2584,24.05
P050,2025-01-06,SKU_C,1864,29.68
P079,2025-03-17,SKU_D,3156,29.15
P073,2025-02-24,SKU_E,2475,21.08
P022,2025-01-13,SKU_E,1730,28.86
P011,2025-02-03,SKU_C,2014,20.46
P037,2025-02-24,SKU_B,2370,22.82
P009,2025-01-27,SKU_A,3187,18.29
P076,2025-02-24,SKU_E,2451,16.82
P009,2025-03-17,SKU_C,2415,16.15
P058,2025-05-05,SKU_C,2527,22.6
P006,2025-04-14,SKU_D,3010,26.55
P080,2025-03-10,SKU_B,2367,20.11
P049,2025-05-12,SKU_C,2835,14.15
P005,2025-02-24,SKU_C,1917,22.96
P074,2025-02-24,SKU_A,2430,20.11
P034,2025-01-27,SKU_C,2360,17.27
P090,2025-02-24,SKU_C,1828,24.06
P010,2025-05-05,SKU_C,2469,19.87
P016,2025-03-10,SKU_E,1823,21.11
P063,2025-02-24,SKU_A,2320,27.45
P072,2025-01-27,SKU_D,2600,18.73
P074,2025-01-13,SKU_B,2267,20.32
P068,2025-03-31,SKU_C,2558,16.31
P068,2025-05-05,SKU_B,2699,15.43
P066,2025-03-31,SKU_E,1723,17.23
P088,2025-04-21,SKU_E,2999,18.51
P066,2025-05-19,SKU_D,1372,15.34
P091,2025-04-14,SKU_B,2120,20.25
P003,2025-05-05,SKU_A,3204,19.3
P034,2025-03-03,SKU_B,1779,17.31
P075,2025-02-03,SKU_D,1938,14.66
P033,2025-04-21,SKU_D,2151,22.64
P043,2025-01-20,SKU_B,2719,23.63
P059,2025-03-03,SKU_A,1766,28.77
P009,2025-04-07,SKU_A,2691,19.02
P053,2025-03-31,SKU_C,2057,28.45
P049,2025-05-12,SKU_D,3399,14.06
P055,2025-03-03,SKU_D,1792,24.37
P031,2025-01-06,SKU_C,1678,24.42
P007,2025-03-03,SKU_E,2130,23.52
P008,2025-04-14,SKU_B,1914,15.5
P081,2025-03-10,SKU_B,2174,26.44
P045,2025-05-19,SKU_A,2499,16.71
P035,2025-04-07,SKU_E,2991,19.5
P096,2025-01-27,SKU_A,1597,20.92
P030,2025-03-10,SKU_C,2137,28.46
P084,2025-02-03,SKU_A,1952,28.57
P063,2025-04-21,SKU_C,2352,29.93
P017,2025-03-03,SKU_C,2311,18.35
P030,2025-01-20,SKU_A,2268,27.66
P059,2025-04-14,SKU_D,2090,27.68
P041,2025-02-24,SKU_E,1828,17.6
P051,2025-04-07,SKU_A,2915,15.97
P089,2025-04-21,SKU_E,2598,20.4
P090,2025-01-27,SKU_C,1829,24.38
P023,2025-03-24,SKU_D,2912,26.99
P090,2025-03-03,SKU_E,1899,24.5
P082,2025-01-20,SKU_B,2445,19.29
P050,2025-03-03,SKU_E,2421,31.2
P021,2025-04-07,SKU_D,2566,17.12
P037,2025-01-13,SKU_E,1792,22.66
P084,2025-01-06,SKU_E,2644,29.02
P014,2025-04-07,SKU_E,1861,22.03
P039,2025-01-06,SKU_A,1731,16.81
P093,2025-02-17,SKU_A,2194,25.14
P014,2025-01-20,SKU_C,2318,21.24
P007,2025-01-13,SKU_D,3129,21.41
P009,2025-04-21,SKU_E,2339,18.49
P089,2025-03-10,SKU_B,2988,19.91
P084,2025-04-28,SKU_A,2306,28.0
P057,2025-03-31,SKU_E,2364,19.98
P059,2025-04-28,SKU_B,2155,29.47
P093,2025-04-28,SKU_C,2561,24.47
P021,2025-01-20,SKU_C,2570,16.52
P066,2025-01-27,SKU_C,1600,15.52
P048,2025-02-17,SKU_C,2309,24.91
P020,2025-04-07,SKU_A,2225,25.4
P007,2025-01-06,SKU_B,2825,20.65
P014,2025-02-03,SKU_D,2147,22.09
P039,2025-01-13,SKU_A,1602,14.64
P082,2025-04-28,SKU_E,2684,19.65
P070,2025-01-20,SKU_E,2355,21.86
P056,2025-04-07,SKU_A,2572,19.68
P033,2025-05-12,SKU_D,3058,23.3
P092,2025-03-03,SKU_D,1975,17.85
P076,2025-04-14,SKU_D,2275,18.6
P077,2025-01-20,SKU_E,1915,21.6
P097,2025-03-10,SKU_D,1648,26.57
P087,2025-01-27,SKU_B,2328,22.48
P065,2025-01-20,SKU_B,2367,26.93
P024,2025-04-28,SKU_A,2507,28.46
P099,2025-03-10,SKU_C,3147,19.75
P074,2025-01-06,SKU_B,2836,18.85
P093,2025-04-14,SKU_C,2563,24.06
P037,2025-05-05,SKU_D,2479,22.23
P065,2025-03-17,SKU_D,2217,28.18
P094,2025-03-10,SKU_B,1257,22.36
P010,2025-01-27,SKU_A,2513,20.98
P007,2025-05-05,SKU_D,3114,21.59
P031,2025-01-20,SKU_D,1588,22.82
P096,2025-02-10,SKU_A,1661,20.83
P083,2025-05-05,SKU_D,2123,26.14
P015,2025-02-24,SKU_E,1613,19.92
P042,2025-01-20,SKU_C,3062,29.06
P093,2025-01-06,SKU_A,2374,25.18
P065,2025-02-03,SKU_B,2394,27.26
P068,2025-02-17,SKU_C,3383,17.03
P020,2025-04-28,SKU_D,1862,27.64
P099,2025-05-12,SKU_E,3214,22.01
P043,2025-03-24,SKU_B,2255,23.15
P003,2025-04-14,SKU_C,3244,18.7
P012,2025-03-10,SKU_A,2518,18.19
P024,2025-02-10,SKU_D,2232,27.64
P056,2025-03-31,SKU_D,2201,19.59
P089,2025-05-19,SKU_E,2446,19.6
P011,2025-03-24,SKU_E,2034,20.45
P085,2025-03-24,SKU_D,1300,29.58
P046,2025-04-28,SKU_C,3358,22.9
P032,2025-03-31,SKU_E,2333,20.84
P056,2025-01-27,SKU_B,3022,19.58
P097,2025-02-24,SKU_A,1732,26.58
P032,2025-05-12,SKU_D,2099,21.9
P067,2025-04-14,SKU_E,1931,20.62
P062,2025-02-03,SKU_D,2050,25.8
P034,2025-01-13,SKU_D,2407,17.56
P028,2025-02-17,SKU_D,1584,21.47
P099,2025-04-28,SKU_B,3164,19.99
P084,2025-03-17,SKU_E,2727,26.64
P085,2025-04-07,SKU_B,1502,30.5
P086,2025-02-17,SKU_B,3291,16.98
P065,2025-02-17,SKU_C,1952,28.72
P038,2025-01-06,SKU_D,1258,22.08
P076,2025-01-20,SKU_A,1942,16.42
P028,2025-03-03,SKU_C,1658,21.98
P062,2025-05-12,SKU_A,2114,23.23
P090,2025-03-24,SKU_A,2139,24.96
P082,2025-01-13,SKU_C,2081,22.08
P004,2025-01-06,SKU_E,2363,16.34
P054,2025-03-24,SKU_D,1520,29.08
P091,2025-03-24,SKU_E,2558,20.67
P090,2025-03-31,SKU_A,2139,24.45
P015,2025-04-07,SKU_D,1565,19.17
P083,2025-01-06,SKU_E,2337,25.57
P033,2025-01-20,SKU_C,2622,24.72
P006,2025-05-19,SKU_C,2945,23.71
P007,2025-02-17,SKU_E,2745,22.58
P088,2025-02-24,SKU_C,3400,16.91
P025,2025-05-19,SKU_D,2328,30.25
P039,2025-03-24,SKU_E,1456,15.07
P055,2025-01-13,SKU_A,1850,25.34
P006,2025-01-13,SKU_C,2920,25.68
P048,2025-05-05,SKU_D,3278,27.0
P006,2025-02-03,SKU_E,2590,25.02
P087,2025-02-03,SKU_A,2571,22.71
P013,2025-01-06,SKU_B,2743,19.45
P049,2025-04-28,SKU_E,3090,17.25
P056,2025-04-14,SKU_C,2625,19.1
P075,2025-02-24,SKU_D,2074,15.04
P041,2025-01-27,SKU_D,1948,17.85
P028,2025-01-06,SKU_D,2021,23.14
P073,2025-03-17,SKU_B,2500,17.86
P002,2025-01-20,SKU_A,2666,27.45
P073,2025-01-20,SKU_B,2511,19.74
P100,2025-01-06,SKU_E,1696,22.72
P048,2025-01-20,SKU_A,2366,27.13
P077,2025-03-10,SKU_C,2344,22.58
P038,2025-03-31,SKU_D,1752,21.5
P047,2025-02-24,SKU_B,1664,16.86
P063,2025-05-05,SKU_B,2824,27.72
P021,2025-05-19,SKU_B,2269,17.21
P075,2025-04-21,SKU_B,1540,16.81
P003,2025-05-19,SKU_B,2981,18.36
P088,2025-02-17,SKU_B,2750,19.04
P068,2025-03-10,SKU_B,3258,17.74
P038,2025-05-12,SKU_B,1357,19.88
P019,2025-03-03,SKU_D,2050,19.88
P030,2025-03-10,SKU_C,2137,28.46
P054,2025-05-12,SKU_A,1914,31.88
P034,2025-02-24,SKU_C,1974,15.67
P012,2025-03-10,SKU_C,3005,15.21
P063,2025-05-05,SKU_D,2390,30.61
P065,2025-02-17,SKU_A,1880,26.81
P004,2025-05-19,SKU_D,2109,17.79
